"","time","accelerator_pedal_position","torque_at_transmission","fuel_consumed_since_restart","steering_wheel_angle","fuel_level","engine_speed","vehicle_speed","odometer","longitude","latitude","brake_pedal_status","transmission_gear_position"
"496",1369420192.39974,14.5,76,0.8641355,-1.2306,48.614075,1746,47.789997,24795.896484,122.51667,100.666672,1.5,3
"497",1369420193.39974,21.9,116.5,0.8659355,-1.032825,48.614075,1776,49.149998,24795.904297,122.433334,99.366669,1.5,3
"498",1369420194.39974,17.5,116,0.868548,-0.83505,48.614075,1796,51.4799995,24795.9130855,122.283333,98.066666,1.5,3
"499",1369420195.39974,12.1,75.5,0.870773,-0.7911,48.614075,1916,52.849998,24795.923828,122.050003,96.733337,1.5,3
"500",1369420196.39974,0,40,0.872298,-1.5822,48.614075,1872,53.41,24795.933594,121.900002,95.400002,1.5,3
"501",1369420197.39974,0,12.5,0.872898,-1.032825,48.614075,1858,53.2199975,24795.943359,121.75,94.016663,1.5,3
"502",1369420198.39974,10.400001,65,0.8740855,0.39555,48.614075,1866,53.459999,24795.953125,121.666664,92.616669,1.5,3
"503",1369420199.39974,7.3,24,0.8750355,0,48.614075,1892,52.639999,24795.962891,121.366669,91.233337,1.5,3
"504",1369420200.39974,0,6,0.876023,-0.879,48.614075,1826,52.199997,24795.9736325,121.283333,89.900002,2,3
"505",1369420201.39974,0,-5,0.876673,1.18665,48.614075,1720,48.759998,24795.984375,121.133331,88.599998,2,3
"506",1369420202.39974,0,-12,0.877073,1.4943,48.614075,1576,45.539997,24795.990234,120.900002,87.383331,2,3
"507",1369420203.39974,0,-24.5,0.877373,-1.428375,48.614075,1488,42.379999,24796.0009765,120.75,86.233337,2,3
"508",1369420204.39974,0,-28,0.877398,-2.1975,48.614075,1266,35.57,24796.007812,120.599998,85.166672,2,3
"509",1369420205.39974,0,-13,0.877598,-2.59305,48.614075,848,28.34,24796.013672,120.599998,84.25,2,3
"510",1369420206.39974,0,1,0.877848,-4.9224,48.614075,696,19.72,24796.017578,120.533333,83.616669,2,8
"511",1369420207.39974,0,16.5,0.8780975,-4.26315,48.187634,720,11.38,24796.021484,120.366669,83.150002,2,8
"512",1369420208.39974,0,10,0.878472,1.758,48.187634,728,5.42,24796.023438,120.366669,82.883331,2,2
"513",1369420209.39974,0,16.5,0.878872,-2.4612,48.187634,684,1.595,24796.023438,120.366669,82.733337,2,2
"514",1369420210.39974,0,14,0.879222,-2.1975,48.187634,694,0,24796.023438,120.366669,82.733337,2,2
"515",1369420211.39974,0,14,0.879522,-2.1975,48.187634,690,0,24796.023438,120.366669,82.733337,2,2
"516",1369420212.39974,0,15,0.8798095,-2.1975,48.187634,694,0,24796.023438,120.366669,82.733337,2,2
"517",1369420213.39974,0,16.5,0.880172,-2.1975,48.187634,686,0,24796.023438,120.366669,82.733337,2,2
"518",1369420214.39974,0,14,0.8805095,-2.1975,48.187634,704,0,24796.023438,120.366669,82.733337,2,2
"519",1369420215.39974,0,14.5,0.880771,-2.1975,48.187634,700,0,24796.023438,120.366669,82.733337,2,2
"520",1369420216.39974,0,14,0.881071,-2.1975,48.187634,702,0,24796.023438,120.366669,82.733337,2,2
"521",1369420217.39974,0,13.5,0.881421,-2.1975,48.187634,704,0,24796.023438,120.366669,82.733337,2,2
"522",1369420218.39974,0,16,0.881771,-7.42755,48.187634,692,0,24796.023438,120.366669,82.733337,2,2
"523",1369420219.39974,0,13.5,0.882071,-8.39445,48.187634,704,0,24796.023438,120.366669,82.733337,2,2
"524",1369420220.39974,0,15,0.8824335,-9.493199,48.187634,690,0,24796.023438,120.366669,82.733337,2,2
"525",1369420221.39974,0,15,0.88272,-10.9875,48.187634,696,0,24796.023438,120.366669,82.733337,2,2
"526",1369420222.39974,0,13,0.882995,-18.986399,48.187634,700,0,24796.023438,120.366669,82.733337,2,2
"527",1369420223.39974,0,13.5,0.88332,-13.75635,48.187634,702,0,24796.023438,120.366669,82.733337,2,2
"528",1369420224.39974,0,13,0.883645,-10.877625,48.187634,706,0,24796.023438,120.366669,82.733337,2,2
"529",1369420225.39974,0,15.5,0.88397,-10.8996,48.614075,688,0,24796.023438,120.366669,82.733337,2,2
"530",1369420226.39974,0,13,0.88432,-10.2843,48.614075,704,0,24796.023438,120.366669,82.733337,2,2
"531",1369420227.39974,0,13,0.884694,-8.3285245,48.614075,698,0,24796.023438,120.366669,82.733337,2,2
"532",1369420228.39974,0,13,0.8850065,-8.0868,48.614075,698,0,24796.023438,120.366669,82.733337,2,2
"533",1369420229.39974,0,13.5,0.8853315,-8.79,48.614075,708,0,24796.023438,120.366669,82.733337,2,2
"534",1369420230.39974,0,13,0.8856565,-9.18555,48.614075,698,0,24796.023438,120.366669,82.733337,2,2
"535",1369420231.39974,0,12,0.885944,-9.09765,48.614075,700,0,24796.023438,120.366669,82.733337,2,2
"536",1369420232.39974,0,14,0.886244,-9.5811,48.614075,700,0,24796.023438,120.366669,82.733337,2,2
"537",1369420233.39974,0,12.5,0.886569,-5.58165,48.614075,706,0,24796.023438,120.366669,82.733337,2,2
"538",1369420234.39974,0,14,0.886868,-5.58165,48.614075,700,0,24796.023438,120.366669,82.733337,2,2
"539",1369420235.39974,0,14.5,0.887218,-5.58165,48.614075,702,0,24796.023438,120.366669,82.733337,2,2
"540",1369420236.39974,0,14,0.887468,-5.58165,48.614075,692,0,24796.023438,120.366669,82.733337,2,2
"541",1369420237.39974,0,14.5,0.887818,-5.58165,49.040512,698,0,24796.023438,120.366669,82.733337,2,2
"542",1369420238.39974,0,13,0.888143,-5.58165,49.040512,696,0,24796.023438,120.366669,82.733337,2,2
"543",1369420239.39974,0,15,0.888468,-5.58165,49.040512,696,0,24796.023438,120.366669,82.733337,2,2
"544",1369420240.39974,0,14,0.888817,-5.58165,49.040512,702,0,24796.023438,120.366669,82.733337,2,2
"545",1369420241.39974,0,13.5,0.889092,-5.58165,49.040512,694,0,24796.023438,120.366669,82.733337,2,2
"546",1369420242.39974,0,13,0.889367,-5.58165,49.040512,704,0,24796.023438,120.366669,82.733337,2,2
"547",1369420243.39974,0,15.5,0.889742,-5.58165,49.466953,700,0,24796.023438,120.366669,82.733337,2,2
"548",1369420244.39974,0,14,0.890092,-5.58165,49.466953,700,0,24796.023438,120.366669,82.733337,2,2
"549",1369420245.39974,0,12.5,0.8904295,-8.1747,49.466953,708,0,24796.023438,120.366669,82.733337,2,2
"550",1369420246.39974,0,13,0.890716,-8.2626,49.466953,698,0,24796.023438,120.366669,82.733337,2,2
"551",1369420247.39974,0,12.5,0.890991,-8.0868,49.466953,698,0,24796.023438,120.366669,82.733337,2,2
"552",1369420248.39974,0,14,0.891316,-7.229775,49.466953,706,0,24796.023438,120.366669,82.733337,1,2
"553",1369420249.39974,23.1,95,0.891966,-9.09765,49.466953,1388,0.87,24796.023438,120.366669,82.733337,1,2
"554",1369420250.39974,21.300001,120,0.8947785,-0.39555,49.466953,1896,9.929999,24796.023438,120.366669,82.650002,1,2
"555",1369420251.39974,28.800001,179,0.898566,2.59305,49.466953,2400,18.875,24796.027344,120.216667,82.316666,1,2
"556",1369420252.39974,28.800001,158,0.903641,-1.3185,49.466953,3178,27.439999,24796.03125,120.216667,81.783333,1,2
"557",1369420253.39974,21.700001,112,0.907266,-0.57135,49.466953,2586,32.349998,24796.037109,120.066666,81.016663,1,6
"558",1369420254.39974,27,149,0.910991,-0.6153,49.466953,2724,36.559999,24796.0439455,120,80.099998,1,8
"559",1369420255.39974,28.200001,179.5,0.915166,-1.09875,49.893391,2328,41.23,24796.050781,120,79.099998,1,8
"560",1369420256.39974,36.400002,237,0.920516,-1.88985,49.893391,2648,45.899998,24796.058594,119.833328,78,1,8
"561",1369420257.39974,39.400002,245,0.926866,-1.5822,49.893391,2794,51.5549985,24796.068359,119.683334,76.783333,1,8
"562",1369420258.39974,39.799999,252,0.934116,-0.65925,49.893391,2926,57.48,24796.078125,119.616669,75.400002,1,8
"563",1369420259.39974,15.7,61,0.938091,-0.1758,49.893391,2802,58.48,24796.087891,119.449997,73.916672,1,8
"564",1369420260.39974,0,0,0.9391535,-1.779975,49.893391,2048,58.1749995,24796.099609,119.300003,72.400002,1,3
"565",1369420261.39974,0,-8,0.9396785,0.48345,49.893391,1916,57.239998,24796.109375,119.233337,70.866669,1,3
"566",1369420262.39974,14.400001,62,0.9406535,-2.1975,49.893391,2034,56.48,24796.121094,119.083328,69.383331,1,3
"567",1369420263.39974,15.1,53.5,0.942441,-2.2854,49.893391,1988,57.084999,24796.1318355,118.916672,67.900002,1,3
"568",1369420264.39974,0,67,0.944466,-0.879,49.893391,2030,57.82,24796.142578,118.849998,66.400002,1,3
"569",1369420265.39974,0,1.5,0.945341,0.7911,49.893391,1994,57.110001,24796.152344,118.550003,64.883331,1,3
"570",1369420266.39974,0,-8,0.945816,1.09875,49.893391,1962,56.329998,24796.1630855,118.466667,63.383331,1,3
"571",1369420267.39974,0,-16,0.9462785,0,49.466953,1920,54.899998,24796.175781,118.466667,61.933334,1,3
"572",1369420268.39974,23.200001,88,0.947241,-0.0879,49.466953,1964,54.149998,24796.183594,118.316666,60.483334,1,3
"573",1369420269.39974,0,151.5,0.951266,-0.769125,49.466953,2096,56.5299985,24796.1953125,118.166672,59.049999,1,3
"574",1369420270.39974,0,4,0.952466,-0.879,49.466953,1970,56.43,24796.207031,118.083328,57.549999,1,3
"575",1369420271.39974,0,-6,0.953091,-2.76885,49.466953,1928,55.559998,24796.214844,118.083328,56.099998,2,3
"576",1369420272.39974,0,-13,0.9535785,-2.4612,49.466953,1868,53.424999,24796.2265625,117.933334,54.700001,2,3
"577",1369420273.39974,0,-26,0.953891,-0.329625,49.466953,1794,51.239998,24796.236328,117.933334,53.316666,2,3
"578",1369420274.39974,0,-29,0.953916,-0.57135,49.466953,1720,49.369999,24796.246094,117.783333,52.066666,2,3
"579",1369420275.39974,0,-29,0.953916,0.285675,49.466953,1624,46.299999,24796.2548825,117.783333,50.799999,2,3
"580",1369420276.39974,0,-28,0.953916,-0.48345,49.466953,1448,41.209999,24796.263672,117.783333,49.650002,2,3
"581",1369420277.39974,0,-28,0.953916,-0.2637,49.466953,1254,36.27,24796.269531,117.783333,48.633331,2,3
"582",1369420278.39974,0,-19,0.954066,0.39555,49.466953,1076,31.949999,24796.2763675,117.550003,47.783333,2,3
"583",1369420279.39974,0,-2.5,0.954315,3.8676,49.040512,860,28.83,24796.283203,117.400002,47.033333,2,3
"584",1369420280.39974,0,-3,0.954615,-2.4612,49.040512,756,24.379999,24796.287109,117.316666,46.333332,2,3
"585",1369420281.39974,0,-4.5,0.954865,-1.3185,49.040512,742,20.58,24796.2919925,117.166672,45.766666,2,8
"586",1369420282.39974,0,-2,0.9551275,1.27455,49.040512,720,17.43,24796.294922,117.016663,45.316666,2,8
"587",1369420283.39974,0,3.5,0.9553775,-1.5822,49.040512,704,15.429999,24796.298828,117.016663,44.933334,2,8
"588",1369420284.39974,0,8,0.955714,-5.032275,49.040512,708,13.5149995,24796.300781,116.933334,44.583332,2,8
"589",1369420285.39974,0,16.5,0.956039,-8.65815,49.040512,694,11.29,24796.302734,116.933334,44.316666,2,8
"590",1369420286.39974,0,1,0.956339,-4.96635,49.040512,782,8.08,24796.304688,116.783333,44.083332,2,2
"591",1369420287.39974,0,17.5,0.9566765,0.0879000000000001,49.040512,714,4.19,24796.304688,116.783333,43.933334,2,2
"592",1369420288.39974,0,17,0.957089,1.97775,49.040512,674,2.4,24796.306641,116.783333,43.933334,2,2
"593",1369420289.39974,0,17,0.957464,1.97775,49.040512,684,1.31,24796.306641,116.783333,43.933334,2,2
"594",1369420290.39974,0,15,0.957814,1.97775,49.040512,686,0,24796.306641,116.783333,43.933334,2,2
"595",1369420291.39974,0,13,0.958139,1.97775,48.614075,704,0,24796.306641,116.783333,43.933334,2,2
"596",1369420292.39974,0,14,0.9584385,1.97775,48.614075,706,0,24796.306641,116.783333,43.933334,2,2
"597",1369420293.39974,0,12.5,0.958788,1.97775,48.614075,712,0,24796.306641,116.783333,43.933334,2,2
"598",1369420294.39974,0,14,0.959163,1.97775,48.614075,702,0,24796.306641,116.783333,43.933334,2,2
"599",1369420295.39974,0,13.5,0.959438,1.97775,48.614075,712,0,24796.306641,116.783333,43.933334,2,2
"600",1369420296.39974,0,13,0.9597255,-1.3185,48.614075,704,0,24796.306641,116.783333,43.933334,2,2
"601",1369420297.39974,0,13,0.960088,-1.97775,48.614075,702,0,24796.306641,116.783333,43.933334,2,2
"602",1369420298.39974,0,16,0.96045,-2.9886,48.614075,698,1.32,24796.306641,116.783333,43.933334,2,2
"603",1369420299.39974,0,14.5,0.960737,-14.0200495,48.614075,698,1.405,24796.306641,116.783333,43.933334,2,2
"604",1369420300.39974,0,13,0.961062,-16.964699,48.614075,704,0.82,24796.306641,116.783333,43.933334,2,2
"605",1369420301.39974,0,13,0.961387,10.9875,48.614075,690,0,24796.306641,116.783333,43.933334,2,2
"606",1369420302.39974,0,13,0.961662,-15.5363245,48.614075,710,0,24796.306641,116.783333,43.933334,2,2
"607",1369420303.39974,0,13.5,0.962037,-18.459,48.614075,700,0,24796.306641,116.783333,43.933334,2,2
"608",1369420304.39974,0,13,0.9623745,-11.7786,48.614075,702,0,24796.306641,116.783333,43.933334,2,2
"609",1369420305.39974,0,15,0.962636,-13.426724,48.614075,694,0,24796.306641,116.783333,43.933334,2,2
"610",1369420306.39974,0,14,0.9628985,-14.45955,48.614075,698,0,24796.306641,116.783333,43.933334,2,2
"611",1369420307.39974,0,14,0.963261,-12.3939,48.614075,704,0,24796.306641,116.783333,43.933334,2,2
"612",1369420308.39974,0,12,0.963586,-12.635625,48.614075,702,0,24796.306641,116.783333,43.933334,2,2
"613",1369420309.39974,0,14,0.963911,-12.3939,48.614075,696,0,24796.306641,116.783333,43.933334,2,2
"614",1369420310.39974,0,14,0.9642485,-13.8882,48.614075,698,0,24796.306641,116.783333,43.933334,2,2
"615",1369420311.39974,0,14,0.96456,-13.2069745,48.614075,700,0,24796.306641,116.783333,43.933334,2,2
"616",1369420312.39974,0,13,0.96486,-4.79055,48.614075,702,0,24796.306641,116.783333,43.933334,2,2
"617",1369420313.39974,0,13.5,0.965185,-8.65815,48.614075,704,0,24796.306641,116.783333,43.933334,2,2
"618",1369420314.39974,0,14,0.96551,-8.65815,48.614075,692,0,24796.3076175,116.783333,43.933334,2,2
"619",1369420315.39974,0,15.5,0.96576,-8.65815,49.040512,694,0.72,24796.308594,116.783333,43.933334,1,2
"620",1369420316.39974,0,17,0.9660725,-4.79055,49.040512,694,1.41,24796.308594,116.783333,43.933334,2,2
"621",1369420317.39974,0,16,0.966434,-4.79055,49.040512,698,1.455,24796.308594,116.783333,43.866669,2,2
"622",1369420318.39974,0,16,0.966759,-4.79055,49.040512,704,0.8,24796.308594,116.783333,43.866669,1,2
"623",1369420319.39974,17.200001,68.5,0.967284,-4.79055,49.040512,1174,2.18,24796.308594,116.783333,43.866669,1,2
"624",1369420320.39974,5.9,49,0.968909,-2.3733,49.040512,1496,8.6749995,24796.310547,116.783333,43.75,1,2
"625",1369420321.39974,14.900001,81,0.969684,3.7797,49.040512,1556,11.77,24796.310547,116.783333,43.516666,1,2
"626",1369420322.39974,18.200001,96,0.971734,2.59305,49.040512,1968,15.559999,24796.314453,116.633331,43.166668,1,2
"627",1369420323.39974,20.9,101.5,0.9746465,-1.6701,49.040512,2462,20.4799995,24796.3173825,116.633331,42.716667,1,2
"628",1369420324.39974,22.5,122,0.9775965,-2.76885,49.040512,2122,25.439999,24796.322266,116.633331,42.183334,1,6
"629",1369420325.39974,25.4,143,0.980934,-6.98805,49.040512,2384,29.42,24796.328125,116.566666,41.450001,1,6
"630",1369420326.39974,26.1,148,0.985034,-10.2843,49.040512,2674,34.2449985,24796.3330075,116.400002,40.650002,1,6
"631",1369420327.39974,26.5,148,0.989159,-10.591949,49.466953,3018,39.02,24796.339844,116.25,39.783333,1,6
"632",1369420328.39974,26.6,140,0.993234,3.7797,49.466953,2320,42.450001,24796.347656,116.099998,38.75,1,8
"633",1369420329.39974,16.4,56,0.996509,5.274,49.466953,2266,44.5999985,24796.355469,115.866669,204.25,1,8
"634",1369420330.39974,12.3,73,0.9985715,2.9886,49.466953,1846,45.57,24796.365234,115.716667,203.116669,1,3
"635",1369420331.39974,19.5,111.5,1.000584,0.7911,49.466953,1920,46.739998,24796.373047,115.650002,201.933334,1,3
"636",1369420332.39974,0,26,1.002034,-1.18665,49.466953,1672,47.459999,24796.3818355,115.483337,200.699997,1,3
"637",1369420333.39974,0,-0.5,1.002609,-1.076775,49.466953,1640,47.169998,24796.392578,115.333328,199.483337,1,3
"638",1369420334.39974,0,-10,1.003034,0.48345,49.466953,1618,46.369999,24796.400391,115.266663,198.300003,1,3
"639",1369420335.39974,0,-19,1.003433,-0.39555,49.466953,1576,45.414999,24796.4091795,115.116669,197.116669,1,3
"640",1369420336.39974,0,-29,1.003559,0.21975,49.466953,1546,44.25,24796.417969,115.116669,195.933334,1,3
"641",1369420337.39974,7.8,11,1.003659,0.0879,49.466953,1534,43.419998,24796.425781,114.949997,194.866669,1,3
"642",1369420338.39974,0,10,1.004709,0.1758,49.466953,1520,43.484999,24796.433594,114.883331,193.71666,1,3
"643",1369420339.39974,0,-4.5,1.005208,0.13185,49.466953,1490,42.82,24796.441406,114.733337,192.616669,1,3
"644",1369420340.39974,0,-12,1.005558,0.2637,49.466953,1456,41.889999,24796.449219,114.733337,191.550003,1,3
"645",1369420341.39974,0,-24,1.0058955,0.2637,49.466953,1416,40.629999,24796.4580075,114.733337,190.483337,1,3
"646",1369420342.39974,0,-29,1.005933,-5.6256,49.466953,1368,39.379997,24796.464844,114.583328,189.416672,1,3
"647",1369420343.39974,0,-28.5,1.005933,-8.0868,49.466953,1322,38.09,24796.470703,114.583328,188.416672,1,3
"648",1369420344.39974,0,-28,1.005933,-7.625325,49.466953,1282,36.9499985,24796.477539,114.5,187.46666,1,3
"649",1369420345.39974,0,-28.5,1.005933,-1.36245,49.040512,1236,35.619999,24796.484375,114.349998,186.550003,2,3
"650",1369420346.39974,0,-29,1.005933,1.09875,49.040512,1174,33.91,24796.490234,114.199997,185.633331,2,3
"651",1369420347.39974,0,-22,1.006034,4.1313,49.040512,1072,30.9299995,24796.4970705,114.199997,184.800003,2,3
"652",1369420348.39974,0,-3,1.006309,0.9669,49.040512,834,27.92,24796.503906,114.116669,184,2,3
"653",1369420349.39974,0,-6,1.0065465,0.39555,49.040512,810,25.619999,24796.507812,114.116669,183.316666,2,3
"654",1369420350.39974,0,-7,1.006834,6.3288,49.040512,766,20.0599995,24796.511719,114.116669,182.699997,2,8
"655",1369420351.39974,0,3,1.007184,4.08735,49.040512,726,13.96,24796.515625,113.966667,182.199997,2,8
"656",1369420352.39974,0,11,1.0075215,4.26315,49.040512,730,8.58,24796.517578,113.966667,181.899994,2,8
"657",1369420353.39974,0,17,1.0078465,4.26315,49.040512,706,3.035,24796.517578,113.966667,181.75,2,2
"658",1369420354.39974,0,13,1.008184,4.26315,49.040512,694,0,24796.517578,113.966667,181.71666,2,2
"659",1369420355.39974,0,13,1.008534,4.26315,49.040512,702,0,24796.517578,113.966667,181.71666,2,2
"660",1369420356.39974,0,12,1.008859,4.26315,49.040512,710,0,24796.517578,113.966667,181.71666,2,2
"661",1369420357.39974,0,13,1.009134,4.26315,48.614075,704,0,24796.517578,113.966667,181.71666,2,2
"662",1369420358.39974,0,11,1.009485,0.39555,48.614075,704,0,24796.517578,113.966667,181.71666,2,2
"663",1369420359.39974,0,12.5,1.009835,-0.65925,48.614075,692,0,24796.517578,113.966667,181.71666,2,2
"664",1369420360.39974,0,13,1.010135,-1.09875,48.614075,702,0,24796.517578,113.966667,181.71666,2,2
"665",1369420361.39974,0,13.5,1.010435,-1.09875,48.614075,700,0,24796.517578,113.966667,181.71666,2,2
"666",1369420362.39974,0,13,1.01076,-0.593325,48.614075,700,0,24796.517578,113.966667,181.71666,2,2
"667",1369420363.39974,0,12,1.011085,3.7797,48.614075,700,0,24796.517578,113.966667,181.71666,2,2
"668",1369420364.39974,0,13,1.0114225,3.7797,48.614075,702,0,24796.517578,113.966667,181.71666,2,2
"669",1369420365.39974,0,13,1.011735,3.7797,48.614075,694,0,24796.517578,113.966667,181.71666,2,2
"670",1369420366.39974,0,12,1.0120485,3.7797,48.614075,704,0,24796.517578,113.966667,181.71666,2,2
"671",1369420367.39974,0,12.5,1.012336,3.7797,48.614075,698,0,24796.517578,113.966667,181.71666,2,2
"672",1369420368.39974,0,14,1.012611,0.2637,48.614075,698,0,24796.517578,113.966667,181.71666,2,2
"673",1369420369.39974,0,14,1.012961,0.1758,48.614075,688,0,24796.517578,113.966667,181.71666,1.5,2
"674",1369420370.39974,0,16,1.0132985,-20.876249,48.614075,676,0,24796.517578,113.966667,181.71666,1.5,2
"675",1369420371.39974,0,15.5,1.013586,-20.964149,48.614075,702,0.85,24796.5185545,113.966667,181.71666,1.5,2
"676",1369420372.39974,0,15,1.013911,-21.095999,48.614075,696,0,24796.519531,113.966667,181.71666,1.5,2
"677",1369420373.39974,0,13.5,1.014187,-21.359699,48.614075,704,0,24796.519531,113.966667,181.71666,1.5,2
"678",1369420374.39974,0,14,1.014536,-21.359699,48.614075,698,0,24796.519531,113.966667,181.71666,1.5,2
"679",1369420375.39974,0,15.5,1.0148745,-21.359699,49.040512,704,0,24796.519531,113.966667,181.71666,1.5,2
"680",1369420376.39974,0,13,1.015162,-21.359699,49.040512,698,0,24796.519531,113.966667,181.71666,1.5,2
"681",1369420377.39974,0,13.5,1.015412,-21.359699,49.040512,704,0,24796.519531,113.966667,181.71666,1,2
"682",1369420378.39974,24,128,1.016562,-23.1177,49.040512,1848,4.13,24796.519531,113.966667,181.71666,1,2
"683",1369420379.39974,19.4,107.5,1.019562,-102.5793,49.040512,1864,12.94,24796.521484,113.816666,181.550003,1,2
"684",1369420380.39974,19.1,97,1.021662,-206.87265,49.040512,2198,18.295,24796.523438,113.816666,181.21666,1,2
"685",1369420381.39974,15.400001,69,1.0231235,-219.3324735,49.040512,1896,20.549999,24796.527344,113.433334,180.833328,1,6
"686",1369420382.39974,21,114,1.025736,-133.476151,49.040512,1966,23.889999,24796.53125,112.966667,180.53334,1,6
"687",1369420383.39974,12.5,73,1.028486,-35.3797495,49.040512,2182,28.53,24796.537109,112.050003,180.449997,1,6
"688",1369420384.39974,15.1,69,1.0298985,-11.47095,49.040512,2266,30.349998,24796.542969,111.150002,180.483337,1,6
"689",1369420385.39974,0,42.5,1.032061,-4.79055,49.040512,1610,32.389999,24796.548828,110.150002,180.566666,1,8
"690",1369420386.39974,0,-5,1.032611,0.637275,49.040512,1428,32.744999,24796.554688,109,180.633331,2,8
"691",1369420387.39974,0,-3.5,1.032911,1.88985,49.040512,1348,30.09,24796.560547,107.933334,180.71666,2,8
"692",1369420388.39974,0,-2,1.033261,4.395,49.040512,1116,25.029999,24796.566406,107.016663,180.833328,2,8
"693",1369420389.39974,0,0.5,1.0335735,5.032275,49.040512,862,17.289999,24796.5693355,106.266663,180.866669,2,8
"694",1369420390.39974,0,13,1.033861,8.39445,49.040512,734,10.17,24796.572266,105.800003,180.899994,2,8
"695",1369420391.39974,0,8,1.034211,25.35915,49.040512,726,6,24796.574219,105.5,180.949997,1,2
"696",1369420392.39974,24.700001,112,1.035236,44.169748,49.040512,1834,9.965,24796.5751955,105.266663,180.949997,1,2
"697",1369420393.39974,27.800001,170,1.0380735,-8.39445,49.040512,2282,18.529999,24796.576172,104.883331,180.983337,1,2
"698",1369420394.39974,26,154,1.043661,-49.18005,49.040512,3016,25.699999,24796.582031,104.199997,181.016663,1,2
"699",1369420395.39974,13.400001,48.5,1.046036,-56.1461235,49.040512,2266,29.2249995,24796.5869145,103.366669,181.066666,1,6
"700",1369420396.39974,24.9,119,1.048386,-73.879951,49.040512,2200,31.299999,24796.59375,102.300003,181.333328,1,8
"701",1369420397.39974,27.700001,173,1.051911,-73.264648,49.040512,2242,34.959999,24796.599609,101.449997,181.666672,1,8
"702",1369420398.39974,29.6,188,1.055611,-20.6784755,49.040512,2342,39.594999,24796.605469,100.383331,182.316666,1,8
"703",1369420399.39974,28.9,181,1.060736,-4.4829,48.614075,2400,44.639999,24796.615234,99.400002,183.149994,1,8
"704",1369420400.39974,10.900001,103,1.0646235,-5.8893,48.614075,2250,46.959999,24796.621094,98.483337,184.116669,1,8
"705",1369420401.39974,99.900002,160,1.066761,-19.5137995,48.614075,2124,48.089998,24796.6318355,97.483337,185.133331,1,3
"706",1369420402.39974,99.900002,243,1.072011,-6.5925,48.614075,3918,51.289997,24796.642578,96.566666,186.21666,1,6
"707",1369420403.39974,99.900002,337.5,1.0895485,10.1964,48.614075,4680,61.07,24796.650391,95.650002,187.399994,1,6
"708",1369420404.39974,99.900002,325,1.113261,5.867325,48.614075,5368,71.7949985,24796.6640625,94.516663,188.883331,1,6
"709",1369420405.39974,99.900002,299,1.142636,-2.4612,49.040512,5968,80.889999,24796.679688,93.216667,190.566666,1,6
"710",1369420406.39974,99.900002,261,1.167536,-16.173599,49.040512,6362,87.349998,24796.693359,91.683334,192.350006,1,6
"711",1369420407.39974,99.900002,337.5,1.190861,-20.6345245,49.040512,4720,93.829998,24796.709961,90.166672,194.333328,1,8
"712",1369420408.39974,99.900002,344,1.214262,-4.79055,49.040512,4876,100.639999,24796.730469,88.716667,196.516663,1,8
"713",1369420409.39974,0,34.5,1.229612,-1.6701,49.040512,4718,103.259995,24796.748047,87.483337,198.866669,2,8
"714",1369420410.39974,0,16,1.231962,-1.911825,49.040512,2440,97.759998,24796.7685545,86.199997,201.316666,2,1
"715",1369420411.39974,0,-6,1.2327245,-2.2854,49.040512,1590,87.580002,24796.785156,85.133331,203.683334,2,7
"716",1369420412.39974,0,-10,1.233012,-1.88985,49.040512,1278,78.159996,24796.798828,84.133331,39.049999,2,7
"717",1369420413.39974,0,-11.5,1.233312,0.373575,49.040512,1280,71.235001,24796.814453,83.366669,40.883335,2,7
"718",1369420414.39974,0,-12,1.233712,-1.88985,49.040512,1240,68.849998,24796.828125,82.599998,42.599998,2,7
"719",1369420415.39974,0,-11,1.234037,1.18665,49.040512,1222,67.760002,24796.837891,81.849998,44.316666,1.5,7
"720",1369420416.39974,0,-13,1.234412,-6.3288,49.040512,1520,64.2749995,24796.8515625,81.083336,45.916668,1,1
"721",1369420417.39974,0,-26.5,1.234687,-25.18335,48.614075,1488,61.919998,24796.865234,80.400002,47.483334,1,1
"722",1369420418.39974,0,-28,1.234687,-12.3939,48.614075,1448,60.289997,24796.875,79.783333,49.016666,2,1
"723",1369420419.39974,0,-28,1.234687,-8.04285,48.614075,1370,56.7599985,24796.8857425,79.550003,50.533333,1,1
"724",1369420420.39974,24.200001,15,1.234812,-57.26685,48.614075,1344,55.079998,24796.896484,79.25,52.016666,1,1
"725",1369420421.39974,42,159,1.2370995,-86.361748,48.614075,2256,55.649998,24796.90625,79.25,53.466667,1,3
"726",1369420422.39974,40.200001,288,1.244562,-77.879395,48.614075,2854,57.539997,24796.916016,79.933334,54.849998,1,3
"727",1369420423.39974,0,27,1.250499,-24.985574,48.614075,2152,60.3049985,24796.9277345,81.166664,56.066666,2,3
"728",1369420424.39974,0,-3,1.251261,15.470399,48.614075,2032,58.09,24796.939453,82.766663,57.049999,2,3
"729",1369420425.39974,0,-10.5,1.2517735,42.367798,48.614075,1748,53.629999,24796.9501955,84.133331,58.016666,2,3
"730",1369420426.39974,0,-16,1.252211,60.079647,48.614075,1412,45.739998,24796.960938,85.433334,59,2,3
"731",1369420427.39974,32.299999,3.5,1.252511,64.079102,48.614075,1270,40.639999,24796.96875,86.199997,60.033333,1,3
